val_loss,timestamp,checkpoint_dir_name,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
0.8605980804988316,1745272580,,False,30,e399e14e,2025-04-21_14-56-20,0.004601955413818359,0.5237758159637451,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5237758159637451,30
0.8608279722077506,1745272580,,False,31,e399e14e,2025-04-21_14-56-20,0.004644870758056641,0.5284206867218018,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5284206867218018,31
0.8606526340757098,1745272580,,False,32,e399e14e,2025-04-21_14-56-20,0.004626035690307617,0.5330467224121094,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5330467224121094,32
0.860858040196555,1745272580,,False,33,e399e14e,2025-04-21_14-56-20,0.004621982574462891,0.5376687049865723,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5376687049865723,33
0.8605508582932608,1745272580,,False,34,e399e14e,2025-04-21_14-56-20,0.0045969486236572266,0.5422656536102295,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5422656536102295,34
0.8607096399579729,1745272580,,False,35,e399e14e,2025-04-21_14-56-20,0.004506111145019531,0.546771764755249,14618,Ians-MacBook-Pro.local,127.0.0.1,0.546771764755249,35
0.8607303312846593,1745272580,,False,36,e399e14e,2025-04-21_14-56-20,0.004617929458618164,0.5513896942138672,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5513896942138672,36
0.8608631474631173,1745272580,,False,37,e399e14e,2025-04-21_14-56-20,0.004605770111083984,0.5559954643249512,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5559954643249512,37
0.8609416433743068,1745272580,,False,38,e399e14e,2025-04-21_14-56-20,0.004477977752685547,0.5604734420776367,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5604734420776367,38
0.8609304649489267,1745272580,,False,39,e399e14e,2025-04-21_14-56-20,0.004681110382080078,0.5651545524597168,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5651545524597168,39
0.8608371990067618,1745272580,,False,40,e399e14e,2025-04-21_14-56-20,0.0045130252838134766,0.5696675777435303,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5696675777435303,40
0.8610805579594203,1745272580,,False,41,e399e14e,2025-04-21_14-56-20,0.0044400691986083984,0.5741076469421387,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5741076469421387,41
0.8610219614846366,1745272580,,False,42,e399e14e,2025-04-21_14-56-20,0.004756927490234375,0.578864574432373,14618,Ians-MacBook-Pro.local,127.0.0.1,0.578864574432373,42
0.861161254133497,1745272580,,False,43,e399e14e,2025-04-21_14-56-20,0.004554033279418945,0.583418607711792,14618,Ians-MacBook-Pro.local,127.0.0.1,0.583418607711792,43
0.8610522082873753,1745272580,,False,44,e399e14e,2025-04-21_14-56-20,0.004395008087158203,0.5878136157989502,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5878136157989502,44
0.8610095296587262,1745272580,,False,45,e399e14e,2025-04-21_14-56-20,0.004730701446533203,0.5925443172454834,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5925443172454834,45
0.8609248535973685,1745272580,,False,46,e399e14e,2025-04-21_14-56-20,0.004576921463012695,0.5971212387084961,14618,Ians-MacBook-Pro.local,127.0.0.1,0.5971212387084961,46
0.8609572223254612,1745272580,,False,47,e399e14e,2025-04-21_14-56-20,0.004392862319946289,0.6015141010284424,14618,Ians-MacBook-Pro.local,127.0.0.1,0.6015141010284424,47
0.8610538840293884,1745272580,,False,48,e399e14e,2025-04-21_14-56-20,0.004954814910888672,0.606468915939331,14618,Ians-MacBook-Pro.local,127.0.0.1,0.606468915939331,48
0.8610555938311986,1745272580,,False,49,e399e14e,2025-04-21_14-56-20,0.004534006118774414,0.6110029220581055,14618,Ians-MacBook-Pro.local,127.0.0.1,0.6110029220581055,49
0.8611067397253854,1745272580,,True,50,e399e14e,2025-04-21_14-56-20,0.004533052444458008,0.6155359745025635,14618,Ians-MacBook-Pro.local,127.0.0.1,0.6155359745025635,50
